nodeId,x,y
0,54.88135039273247,71.51893663724195
1,60.276337607164386,54.48831829968969
2,42.36547993389047,64.58941130666561
3,43.75872112626925,89.17730007820798
4,96.36627605010293,38.34415188257777
5,79.17250380826646,52.88949197529045
6,56.80445610939323,92.5596638292661
7,7.103605819788694,8.712929970154072
8,2.021839744032572,83.2619845547938
9,77.81567509498505,87.00121482468191
10,97.8618342232764,79.91585642167236
11,46.147936225293186,78.05291762864555
12,11.827442586893323,63.99210213275238
13,14.33532874090464,94.46689170495839
14,52.184832175007166,41.46619399905236
15,26.455561210462697,77.42336894342166
16,45.615033221654855,56.84339488686485
17,1.8789800436355142,61.76354970758771
18,61.20957227224214,61.69339968747569
19,94.37480785146242,68.18202991034835
