nodeId,x,y
0,1646.4405117819742,2145.5680991172585
1,1808.2901282149317,1634.6495489906906
2,1270.964398016714,1937.6823391999683
3,1312.7616337880775,2675.3190023462394
4,2890.988281503088,1150.324556477333
5,2375.175114247994,1586.6847592587135
6,1704.133683281797,2776.789914877983
7,213.10817459366083,261.38789910462214
8,60.65519232097716,2497.859536643814
9,2334.4702528495513,2610.0364447404577
10,2935.855026698292,2397.475692650171
11,1384.4380867587956,2341.5875288593666
12,354.82327760679965,1919.7630639825716
13,430.0598622271392,2834.006751148752
14,1565.544965250215,1243.9858199715707
15,793.6668363138809,2322.70106830265
16,1368.4509966496457,1705.3018466059455
17,56.369401309065424,1852.9064912276312
18,1836.2871681672643,1850.8019906242707
19,2831.2442355438725,2045.4608973104503
20,1078.523701721358,1311.0958613980245
21,2092.8935877817944,180.6764148878095
22,2000.300146337003,2011.9136088544783
23,631.1476832215227,386.77889296455993
24,946.2850527725516,1091.1323128278677
25,1710.590311253639,1315.804540386961
26,2965.1215141776784,306.1344322440842
27,626.630268284504,483.9285536549888
28,1959.3249763961953,759.8748076193464
29,1398.9323185689188,733.2767760048082
30,476.90875093655916,331.1254234929154
31,1968.9887683958202,414.5488540458414
32,589.7470850401605,1106.1755119828924
33,2462.9796895438053,291.3038273791838
34,2513.834722496412,288.2952236818892
35,2929.378395040187,1405.9536049431047
36,2930.2832645710114,1814.536559235138
37,2217.790738194905,117.56337676296202
38,848.4208877292288,360.58968363950675
39,888.4205925664348,356.1831568627322
40,953.9495381819281,1242.7889835440099
41,192.44248904635307,2077.4163581100597
42,1699.8043626197255,796.1684728183362
43,1569.744160400099,281.821532275325
44,1727.8394866685378,2787.8885927286424
45,955.706857353971,2002.2311398910451
46,395.39358721317654,2148.9816123556966
47,868.2182788416033,549.5740860213505
48,1759.5388044302495,60.322638562480655
49,2486.820087652089,14.086428577641197
50,2033.4496103886904,810.0239195764946
51,2205.5820663677846,2886.5656353523145
52,746.2594305598741,1728.4720032535106
53,1776.125793815517,1716.7557173726202
54,669.2448979218549,2858.247034550955
55,1341.376135852882,2539.2260174133835
56,2098.437825952513,892.310852565401
57,2441.3934591074317,1189.517222540954
58,2643.3095913334846,1743.818617907576
59,2645.206085564558,2077.594770233298
60,2175.7628394589215,1503.9731457801067
61,2868.2509041696717,1931.9705976889122
62,1271.565145674539,1819.179642383773
63,57.579594928000574,904.7244500236479
64,1980.520612478055,870.2328216313322
65,1854.0462869965247,1286.3061028372983
66,406.4221926673507,894.8469778680923
67,1709.8947321037947,1772.6182837445197
68,1722.9757465487364,1959.602459571401
69,1956.3098100050665,1294.2553063019218
70,2689.639787553189,1102.6856101436897
71,1307.5947757968804,2675.7700650470165
72,2418.5819671382574,2111.665750621099
73,300.68066193690333,2758.447841234021
74,2142.7238986473344,2996.5410197035994
75,448.34491397398125,2604.3781721046425
76,487.4788040291245,1846.6786928515326
77,371.4599485483245,2544.0246879667034
78,2421.956876175032,1707.30221584378
79,1221.549891677999,207.50098636541415
80,2092.286319433691,1360.6280480342066
81,2166.1667984110436,2599.1469777858874
82,2926.5645150086575,2567.410027177833
83,35.14225255500592,1079.9341934350916
84,2189.971687272174,514.8890317843216
85,1563.109818612388,163.01396501776088
86,599.9895746892003,55.56538338184191
87,2381.093110072262,671.7740641811404
88,1036.0550420907082,2784.2438803967725
89,2113.2432057705983,95.51678859392354
90,494.08246949373824,1864.4352044992906
91,1731.6857658125027,713.6784641235258
92,2802.6419937743813,1841.897867897688
93,1606.898409074875,1769.729929063713
94,2190.366088550309,935.8349864388056
95,1194.6631866482755,629.5312469253664
96,558.5790176410085,2833.117169951801
97,2218.652385147863,1471.3764258527012
98,682.2438839199697,763.0694453111788
99,174.08748097162686,1303.2498766743622
100,935.3876459823077,2089.0304664463783
101,1133.2555178774428,538.8110326789044
102,74.03618517399369,201.74889438974574
103,2038.1783204957019,1361.090533668136
104,1609.7376333261666,2690.013879121026
105,2971.016842190113,650.6909531954218
106,1989.2346093003023,789.967130211452
107,61.95299839718604,2275.1359615084243
108,960.0514524674036,1150.391682515694
109,1764.951340660817,2493.1453657085713
110,1886.945530773446,2617.9519663421856
111,820.6261044469073,2394.140501737691
112,556.9078329178566,2858.3749709158337
113,2062.4648291634458,646.5230313406754
114,2842.1117714667726,2192.5674203104736
115,761.8249277850775,639.9359321024459
116,1554.6021417919897,76.98815416359473
117,622.4102263233282,1274.0564062545188
118,1122.5099410026767,1390.7262730944321
119,832.8861188841958,1760.3530393745064
120,2591.5668177696944,352.5955678860993
121,1552.1373214623425,396.20431903545995
122,2150.5790435777812,1188.1791084218812
123,1696.2639355755268,549.8395086422358
124,434.5432780301317,1464.1688419468637
