nodeId,x,y
0,2195.254015709299,2860.757465489678
1,2411.0535042865754,2179.5327319875873
2,1694.6191973556188,2583.5764522666245
3,1750.34884505077,3567.092003128319
4,3854.6510420041172,1533.7660753031107
5,3166.9001523306583,2115.579679011618
6,2272.1782443757293,3702.386553170644
7,284.1442327915478,348.5171988061628
8,80.87358976130288,3330.479382191752
9,3112.627003799402,3480.0485929872766
10,3914.473368931056,3196.6342568668942
11,1845.9174490117273,3122.116705145822
12,473.0977034757329,2559.6840853100953
13,573.4131496361856,3778.6756681983356
14,2087.393287000287,1658.6477599620944
15,1058.2224484185078,3096.9347577368667
16,1824.6013288661943,2273.735795474594
17,75.15920174542057,2470.5419883035083
18,2448.3828908896858,2467.7359874990275
19,3774.9923140584965,2727.2811964139337
20,1438.031602295144,1748.1278151973659
21,2790.5247837090596,240.90188651707933
22,2667.066861782671,2682.5514784726374
23,841.5302442953636,515.7051906194132
24,1261.7134036967354,1454.8430837704905
25,2280.7870816715185,1754.4060538492813
26,3953.4953522369046,408.1792429921123
27,835.5070243793388,645.2380715399851
28,2612.433301861594,1013.1664101591284
29,1865.2430914252252,977.702368006411
30,635.8783345820789,441.50056465722054
31,2625.318357861094,552.7318053944553
32,786.329446720214,1474.9006826438565
33,3283.9729193917406,388.4051031722451
34,3351.7796299952156,384.3936315758523
35,3905.837860053583,1874.6048065908062
36,3907.0443527613484,2419.382078980184
37,2957.0543175932066,156.7511690172827
38,1131.2278503056384,480.7862448526756
39,1184.5607900885798,474.9108758169762
40,1271.932717575904,1657.0519780586799
41,256.58998539513743,2769.8884774800795
42,2266.4058168263005,1061.5579637577816
43,2092.9922138667985,375.7620430337667
44,2303.785982224717,3717.184790304856
45,1274.2758098052946,2669.6415198547265
46,527.1914496175687,2865.308816474262
47,1157.6243717888044,732.7654480284673
48,2346.0517392403326,80.43018474997422
49,3315.7601168694523,18.781904770188262
50,2711.2661471849206,1080.0318927686594
51,2940.7760884903796,3848.754180469753
52,995.0125740798321,2304.6293376713475
53,2368.167725087356,2289.0076231634935
54,892.3265305624733,3810.99604606794
55,1788.5015144705094,3385.6346898845113
56,2797.917101270017,1189.7478034205346
57,3255.191278809909,1586.0229633879385
58,3524.412788444646,2325.0914905434347
59,3526.9414474194114,2770.1263603110633
60,2901.017119278562,2005.297527706809
61,3824.3345388928956,2575.9607969185495
62,1695.4201942327188,2425.5728565116974
63,76.7727932373341,1206.2992666981972
64,2640.69414997074,1160.3104288417762
65,2472.0617159953663,1715.0748037830645
66,541.896256889801,1193.129303824123
67,2279.8596428050596,2363.491044992693
68,2297.300995398315,2612.8032794285346
69,2608.4130800067555,1725.6737417358959
70,3586.186383404252,1470.2474801915862
71,1743.4597010625073,3567.6934200626883
72,3224.775956184343,2815.5543341614652
73,400.90754924920446,3677.9304549786943
74,2856.9651981964457,3995.388026271466
75,597.793218631975,3472.504229472857
76,649.9717387054993,2462.238257135377
77,495.27993139776606,3392.032917288938
78,3229.275834900043,2276.402954458373
79,1628.7331889039986,276.6679818205522
80,2789.7150925782544,1814.1707307122754
81,2888.2223978813918,3465.5293037145166
82,3902.086020011543,3423.2133695704442
83,46.85633674000789,1439.9122579134555
84,2919.962249696232,686.5187090457621
85,2084.146424816517,217.3519533570145
86,799.9860995856003,74.08717784245589
87,3174.7908134296827,895.6987522415205
88,1381.4067227876108,3712.3251738623635
89,2817.657607694131,127.35571812523139
90,658.776625991651,2485.913605999054
91,2308.9143544166704,951.5712854980345
92,3736.855991699175,2455.863823863584
93,2142.5312120998333,2359.639905418284
94,2920.4881180670786,1247.7799819184074
95,1592.8842488643675,839.3749959004886
96,744.7720235213446,3777.489559935734
97,2958.2031801971502,1961.8352344702682
98,909.6585118932929,1017.4259270815718
99,232.11664129550246,1737.666502232483
100,1247.1835279764102,2785.373955261838
