nodeId,x,y
0,1372.0337598183119,1787.9734159310487
1,1506.9084401791097,1362.2079574922423
2,1059.1369983472619,1614.7352826666404
3,1093.9680281567312,2229.4325019551993
4,2409.1569012525733,958.6037970644443
5,1979.3125952066614,1322.2372993822612
6,1420.1114027348308,2313.9915957316525
7,177.59014549471735,217.82324925385177
8,50.5459936008143,2081.549613869845
9,1945.3918773746261,2175.030370617048
10,2446.54585558191,1997.896410541809
11,1153.6984056323297,1951.3229407161386
12,295.68606467233303,1599.8025533188095
13,358.383218522616,2361.67229262396
14,1304.6208043751792,1036.654849976309
15,661.3890302615674,1935.5842235855416
16,1140.3758305413714,1421.0848721716213
17,46.974501090887856,1544.0887426896927
18,1530.2393068060535,1542.3349921868924
19,2359.3701962865603,1704.5507477587084
20,898.769751434465,1092.5798844983537
21,1744.0779898181622,150.56367907317457
22,1666.9167886141693,1676.5946740453985
23,525.9564026846023,322.31574413713327
24,788.5708773104597,909.2769273565565
25,1425.491926044699,1096.5037836558008
26,2470.9345951480655,255.11202687007017
27,522.1918902370867,403.27379471249066
28,1632.770813663496,633.2290063494553
29,1165.7769321407657,611.0639800040069
30,397.4239591137993,275.93785291076284
31,1640.8239736631836,345.4573783715345
32,491.4559042001337,921.8129266524103
33,2052.4830746198377,242.75318948265317
34,2094.8622687470097,240.24601973490766
35,2441.148662533489,1171.628004119254
36,2441.9027204758427,1512.1137993626148
37,1848.1589484957542,97.96948063580169
38,707.0174064410239,300.4914030329223
39,740.3504938053624,296.8192973856101
40,794.9579484849401,1035.6574862866748
41,160.3687408719609,1731.1802984250496
42,1416.503635516438,663.4737273486136
43,1308.120133666749,234.8512768961042
44,1439.8662388904481,2323.240493940535
45,796.4223811283091,1668.5259499092042
46,329.49465601098046,1790.8180102964138
47,723.5152323680028,457.97840501779206
48,1466.2823370252079,50.26886546873388
49,2072.3500730434075,11.738690481367664
50,1694.5413419905753,675.0199329804121
51,1837.9850553064873,2405.4713627935957
52,621.8828587998951,1440.3933360445922
53,1480.1048281795975,1430.6297644771835
54,557.7040816015458,2381.8725287924626
55,1117.8134465440685,2116.0216811778196
56,1748.6981882937607,743.5923771378342
57,2034.494549256193,991.2643521174616
58,2202.757992777904,1453.1821815896467
59,2204.338404637132,1731.3289751944146
60,1813.1356995491012,1253.3109548167556
61,2390.2090868080595,1609.9754980740936
62,1059.6376213954493,1515.9830353198108
63,47.98299577333381,753.9370416863733
64,1650.4338437317126,725.1940180261101
65,1545.0385724971038,1071.9217523644154
66,338.6851605561256,745.7058148900769
67,1424.9122767531621,1477.1819031204332
68,1435.813122123947,1633.002049642834
69,1630.2581750042223,1078.546088584935
70,2241.3664896276573,918.9046751197413
71,1089.662313164067,2229.8083875391803
72,2015.4849726152145,1759.7214588509157
73,250.5672182807528,2298.7065343616837
74,1785.6032488727785,2497.117516419666
75,373.6207616449844,2170.3151434205356
76,406.2323366909371,1538.8989107096104
77,309.5499571236038,2120.020573305586
78,2018.2973968125268,1422.7518465364833
79,1017.9582430649991,172.9174886378451
80,1743.571932861409,1133.856706695172
81,1805.1389986758697,2165.955814821573
82,2438.8037625072147,2139.5083559815275
83,29.285210462504928,899.9451611959097
84,1824.976406060145,429.0741931536013
85,1302.5915155103232,135.84497084813407
86,499.9913122410002,46.30448615153493
87,1984.2442583935515,559.8117201509504
88,863.3792017422568,2320.2032336639772
89,1761.0360048088319,79.59732382826962
90,411.73539124478185,1553.6960037494089
91,1443.071471510419,594.7320534362716
92,2335.5349948119842,1534.91488991474
93,1339.0820075623958,1474.7749408864274
94,1825.305073791924,779.8624886990046
95,995.5526555402297,524.6093724378054
96,465.4825147008404,2360.9309749598337
97,1848.8769876232188,1226.1470215439176
98,568.5365699333081,635.8912044259823
99,145.07290080968903,1086.041563895302
100,779.4897049852565,1740.8587220386487
101,944.3795982312023,449.009193899087
102,61.69682097832807,168.12407865812145
103,1698.4819337464182,1134.2421113901132
104,1341.4480277718055,2241.678232600855
105,2475.847368491761,542.2424609961848
106,1657.695507750252,658.3059418428766
107,51.627498664321706,1895.9466345903536
108,800.0428770561696,958.659735429745
109,1470.7927838840144,2077.621138090476
110,1572.4546089778719,2181.6266386184884
111,683.8550870390894,1995.1170847814092
112,464.08986076488054,2381.9791424298614
113,1718.7206909695383,538.7691927838961
114,2368.4264762223106,1827.1395169253944
115,634.8541064875645,533.279943418705
116,1295.5017848266582,64.15679513632894
117,518.6751886027735,1061.7136718787656
118,935.4249508355639,1158.9385609120268
119,694.0717657368298,1466.960866145422
120,2159.6390148080786,293.82963990508273
121,1293.4477678852854,330.1702658628833
122,1792.1492029814842,990.1492570182344
123,1413.5532796462724,458.19959053519653
124,362.1193983584431,1220.1407016223864
125,889.031844624889,2351.0798631320326
126,1913.3131345174131,1871.6590496263682
127,2259.2993493648337,208.55608860504637
128,1380.4811748060165,1461.190172389422
129,2404.8409463680728,730.3688169813721
130,602.0719497886171,250.73485566374453
131,41.07407397868551,2323.8232919804764
132,1674.791366477275,1962.8822800578444
133,704.3252643848726,1466.0254154658166
134,159.88816530245282,1214.0689898365572
135,2443.737849361117,2191.263113291477
136,845.3973795921141,2403.9253863537465
137,579.2540661780113,2373.2970560392037
138,2353.4442617662467,1998.0064683809792
139,1576.1198421669778,2185.7199165623674
140,732.5507112694918,2122.3588882822955
141,1544.6917297938096,33.092144397248724
142,868.083794830549,370.35215237041257
143,2454.573474545633,1195.9257675999702
144,1243.4784137466568,1598.681290996809
145,921.4615153240438,342.25067921399733
146,2055.294332985614,474.6197797568949
147,1278.29745636614,560.7925724368481
148,244.6112112350851,2155.478793554208
149,2432.298722557826,2402.0866451575002
150,2266.3887480529474,1935.118331746597
151,832.8628800716048,202.7534749699919
152,1018.1029285345184,580.5853554273568
153,331.21908689495746,133.56795446706315
154,1813.985910526447,28.56864656257757
155,1926.4518712569406,367.36661350093766
156,198.80520646688936,224.00758559651345
157,1680.119518384786,613.418024632112
158,1051.3486667002462,1393.4219783097924
159,2151.3779345719845,1817.6106567783206
160,675.8197630967866,328.706998227819
161,138.43580105299486,753.9965862023562
162,655.2953730991956,1140.351417001199
163,1708.2033388692012,1739.063614097143
164,708.7971164554166,949.8173897503012
165,452.8774043422576,1971.3637807662967
166,142.12019108310076,1742.4931043124684
167,1946.7384898527584,1943.518904621883
168,648.5564108633873,934.5328448314036
169,1468.9990879909726,682.0547560611676
170,927.1319980447217,492.6357004640991
171,1149.6397093900184,111.53075313528521
172,1999.489711426545,192.39111746658182
173,1297.087872078815,767.0252488629903
174,1443.8573720784386,2398.5833520835627
175,1613.9256111400096,88.4060893887273
176,1076.0060987701531,1275.0421307956256
177,1340.44373675863,1703.4812765095946
178,693.9902443294152,322.1514136658005
179,981.6891913677358,2391.0143069898722
180,467.82722937711185,2259.9598873205928
181,1359.514875193316,1142.2785541144146
182,2205.103525574724,1146.5099044214646
183,1810.4190915288582,997.563304257755
184,2260.1109822523945,1725.0625504780685
185,1749.0551356262918,819.3010038927972
186,1891.946606842223,1590.1526386178532
187,600.0506834492738,401.34705621314106
188,1990.9786862933292,2397.9165075880564
189,1145.3470681501071,1477.4604133092123
190,2144.3066104838863,1143.0586333846427
191,2379.6861920818405,1439.377905112181
192,2051.917801753287,2272.109296031846
193,2038.809546921422,398.53615862238985
194,1572.246097654251,996.0856465491927
195,156.78238005836425,1060.080629724605
196,646.7101672235193,2122.595771071277
197,83.26156636674048,2397.4568046586837
198,888.4221211798241,891.7672260063572
199,40.821256709269726,463.08081309045986
200,1003.1487520090218,2323.2285432567846
201,249.0373255531783,2363.2538336976986
202,2173.7213263665803,1135.4059922688793
203,816.7522044206502,581.8603231976422
204,1536.161766192186,82.68647868876405
205,39.01516111707054,1071.9893062455947
206,170.1851849368005,629.8524706152323
207,552.9022883652096,632.9779843071298
208,327.6380780381444,30.090557244135674
209,288.71074284687023,1546.2006487818696
210,2435.640532045126,2475.862503902235
211,1022.635238432654,407.3860651165134
212,1596.9043934163233,1225.763366371843
213,2473.5244432110785,163.2605178794505
214,1958.0860957845327,720.9962433287347
215,603.546550191435,1656.26142883169
216,615.1579624774112,1664.6477938979692
217,1293.2712930057219,1060.2224710896232
218,1386.7195216535474,717.6287997990744
219,1766.4367656824472,1037.14217333391
220,901.3639012147306,2071.6422863893445
221,2312.4172798829804,115.01827721824232
222,581.5674820744138,871.2984237314081
223,2037.4161984256184,2463.728569108244
224,2422.4292616758794,2262.370863874817
225,741.3906626600747,2480.0281085361853
226,623.550102641128,264.7653872055805
227,2377.3815276384853,583.5506386702408
228,1724.4206626943762,145.89089745147166
229,1826.7727478186905,2204.300530834599
230,681.0922386649063,947.6422401935713
231,935.7404583022902,1871.9706438503329
232,594.5181063475972,429.63274761910753
233,1123.2291217193451,761.1710184432987
234,2097.972805646631,594.3545650390969
235,1255.9736437231536,2356.458999244826
236,1584.994244361652,2168.223513656162
237,2350.5242233869185,1876.9121547158798
238,1748.9376505618784,2419.9139165105676
239,2486.0019741191986,1129.5542066743992
240,177.1744454605209,731.9850786012971
241,380.88676421932615,1043.7159369900296
242,328.22332118314006,1510.294510052205
243,957.0201478946352,2238.464710720525
244,2419.4866794962545,1367.2122541735555
245,687.0589246689915,1480.576046904592
246,2241.9028955610247,1016.8333645893707
247,1380.1956917299271,679.1319190153647
